step,probe_index,log_prob,perplexity,hit_accuracy_at_1,hit_accuracy_at_10,hit_accuracy_at_100
0,0,-5.320492744445801,14.299812316894531,0.5,0.5,1.0
0,1,-23.405445098876953,347.7073974609375,0.25,0.5,0.75
0,2,-19.254467010498047,612.8717041015625,0.3333333432674408,0.3333333432674408,0.3333333432674408
0,3,-5.2257208824157715,5.708218574523926,0.3333333432674408,1.0,1.0
0,4,-9.025044441223145,20.253917694091797,0.3333333432674408,0.6666666865348816,1.0
0,5,-11.257068634033203,42.62139129638672,0.0,0.6666666865348816,1.0
0,6,-18.062414169311523,91.43273162841797,0.5,0.5,0.5
0,7,-13.401710510253906,813.1009521484375,0.0,0.0,0.5
0,8,-8.455697059631348,68.56954193115234,0.0,0.5,1.0
0,9,-10.235152244567871,30.3172664642334,0.6666666865348816,0.6666666865348816,0.6666666865348816
0,10,-13.751781463623047,968.6377563476562,0.0,0.5,0.5
0,11,-22.849470138549805,2031.4190673828125,0.0,0.0,0.6666666865348816
0,12,-8.343432426452637,64.82661437988281,0.0,0.5,1.0
0,13,-8.194896697998047,60.18651580810547,0.5,0.5,1.0
0,14,-12.707275390625,69.11406707763672,0.0,0.3333333432674408,1.0
0,15,-14.561431884765625,8.00610637664795,0.4285714626312256,0.8571429252624512,1.0
0,16,-12.320181846618652,60.74757385253906,0.3333333432674408,0.3333333432674408,1.0
0,17,-8.593493461608887,8.570904731750488,0.75,0.75,1.0
0,18,-13.81074047088623,997.6177978515625,0.0,0.0,0.5
0,19,-12.538597106933594,528.1068115234375,0.5,0.5,0.5
0,20,-4.835601329803467,11.221153259277344,0.0,1.0,1.0
0,21,-2.6597514152526855,3.780573606491089,0.5,1.0,1.0
0,22,-29.041357040405273,14.014932632446289,0.6363636255264282,0.7272727489471436,0.9090909361839294
0,23,-3.3168792724609375,27.57416534423828,0.0,1.0,1.0
0,24,-5.621008396148682,6.512149333953857,0.6666666865348816,0.6666666865348816,1.0
0,25,-6.58968448638916,8.994034767150879,0.3333333432674408,1.0,1.0
0,26,-24.10199737548828,31.285114288330078,0.4285714626312256,0.8571429252624512,0.8571429252624512
0,27,-34.182220458984375,22.364492416381836,0.5454545617103577,0.7272727489471436,0.8181818723678589
0,28,-13.004483222961426,666.6343383789062,0.0,0.0,1.0
0,29,-7.738676071166992,47.91065979003906,0.0,0.5,1.0
0,30,-12.56533432006836,12.342723846435547,0.6000000238418579,0.800000011920929,0.800000011920929
0,31,-8.654509544372559,75.73609161376953,0.0,0.5,1.0
0,32,-17.224599838256836,5498.88134765625,0.0,0.0,0.5
0,33,-9.003887176513672,9.496960639953613,0.5,0.75,1.0
0,34,-18.097461700439453,92.23737335205078,0.25,0.5,0.75
0,35,-5.786637306213379,6.8817925453186035,0.6666666865348816,1.0,1.0
0,36,-11.604387283325195,10.18460750579834,0.6000000238418579,0.800000011920929,1.0
0,37,-5.4288506507873535,15.095932960510254,0.0,1.0,1.0
0,38,-7.003875255584717,33.17967987060547,0.0,0.5,1.0
0,39,-12.259745597839355,211027.90625,0.0,0.0,0.0
0,40,-14.363197326660156,120.02891540527344,0.3333333432674408,0.3333333432674408,1.0
0,41,-12.699027061462402,2.881330728530884,0.8333333730697632,0.9166666865348816,0.9166666865348816
0,42,-9.996813774108887,12.172794342041016,0.5,0.75,1.0
0,43,-10.238067626953125,167.17376708984375,0.5,0.5,0.5
0,44,-13.73698616027832,31.008039474487305,0.5,0.75,0.75
0,45,-24.777565002441406,62.15270233154297,0.3333333432674408,0.6666666865348816,0.8333333730697632
1,0,-5.320492744445801,14.299812316894531,0.5,0.5,1.0
1,1,-23.405445098876953,347.7073974609375,0.25,0.5,0.75
1,2,-19.254467010498047,612.8717041015625,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,3,-5.2257208824157715,5.708218574523926,0.3333333432674408,1.0,1.0
1,4,-9.025044441223145,20.253917694091797,0.3333333432674408,0.6666666865348816,1.0
1,5,-11.257068634033203,42.62139129638672,0.0,0.6666666865348816,1.0
1,6,-18.062414169311523,91.43273162841797,0.5,0.5,0.5
1,7,-13.401710510253906,813.1009521484375,0.0,0.0,0.5
1,8,-8.455697059631348,68.56954193115234,0.0,0.5,1.0
1,9,-10.235152244567871,30.3172664642334,0.6666666865348816,0.6666666865348816,0.6666666865348816
1,10,-13.751781463623047,968.6377563476562,0.0,0.5,0.5
1,11,-22.849470138549805,2031.4190673828125,0.0,0.0,0.6666666865348816
1,12,-8.343432426452637,64.82661437988281,0.0,0.5,1.0
1,13,-8.194896697998047,60.18651580810547,0.5,0.5,1.0
1,14,-12.707275390625,69.11406707763672,0.0,0.3333333432674408,1.0
1,15,-14.561431884765625,8.00610637664795,0.4285714626312256,0.8571429252624512,1.0
1,16,-12.320181846618652,60.74757385253906,0.3333333432674408,0.3333333432674408,1.0
1,17,-8.593493461608887,8.570904731750488,0.75,0.75,1.0
1,18,-13.81074047088623,997.6177978515625,0.0,0.0,0.5
1,19,-12.538597106933594,528.1068115234375,0.5,0.5,0.5
1,20,-4.835601329803467,11.221153259277344,0.0,1.0,1.0
1,21,-2.6597514152526855,3.780573606491089,0.5,1.0,1.0
1,22,-29.041357040405273,14.014932632446289,0.6363636255264282,0.7272727489471436,0.9090909361839294
1,23,-3.3168792724609375,27.57416534423828,0.0,1.0,1.0
1,24,-5.621008396148682,6.512149333953857,0.6666666865348816,0.6666666865348816,1.0
1,25,-6.58968448638916,8.994034767150879,0.3333333432674408,1.0,1.0
1,26,-24.10199737548828,31.285114288330078,0.4285714626312256,0.8571429252624512,0.8571429252624512
1,27,-34.182220458984375,22.364492416381836,0.5454545617103577,0.7272727489471436,0.8181818723678589
1,28,-13.004483222961426,666.6343383789062,0.0,0.0,1.0
1,29,-7.738676071166992,47.91065979003906,0.0,0.5,1.0
1,30,-12.56533432006836,12.342723846435547,0.6000000238418579,0.800000011920929,0.800000011920929
1,31,-8.654509544372559,75.73609161376953,0.0,0.5,1.0
1,32,-17.224599838256836,5498.88134765625,0.0,0.0,0.5
1,33,-9.003887176513672,9.496960639953613,0.5,0.75,1.0
1,34,-18.097461700439453,92.23737335205078,0.25,0.5,0.75
1,35,-5.786637306213379,6.8817925453186035,0.6666666865348816,1.0,1.0
1,36,-11.604387283325195,10.18460750579834,0.6000000238418579,0.800000011920929,1.0
1,37,-5.4288506507873535,15.095932960510254,0.0,1.0,1.0
1,38,-7.003875255584717,33.17967987060547,0.0,0.5,1.0
1,39,-12.259745597839355,211027.90625,0.0,0.0,0.0
1,40,-14.363197326660156,120.02891540527344,0.3333333432674408,0.3333333432674408,1.0
1,41,-12.699027061462402,2.881330728530884,0.8333333730697632,0.9166666865348816,0.9166666865348816
1,42,-9.996813774108887,12.172794342041016,0.5,0.75,1.0
1,43,-10.238067626953125,167.17376708984375,0.5,0.5,0.5
1,44,-13.73698616027832,31.008039474487305,0.5,0.75,0.75
1,45,-24.777565002441406,62.15270233154297,0.3333333432674408,0.6666666865348816,0.8333333730697632
2,0,-5.302857398986816,14.174275398254395,0.5,0.5,1.0
2,1,-23.464529037475586,352.8815002441406,0.25,0.5,0.75
2,2,-19.311935424804688,624.7250366210938,0.3333333432674408,0.3333333432674408,0.3333333432674408
2,3,-5.2626142501831055,5.778850078582764,0.3333333432674408,1.0,1.0
2,4,-9.041038513183594,20.362184524536133,0.3333333432674408,0.6666666865348816,1.0
2,5,-11.279521942138672,42.941585540771484,0.0,0.6666666865348816,1.0
2,6,-18.11046600341797,92.53773498535156,0.5,0.5,0.5
2,7,-13.357908248901367,795.4866943359375,0.0,0.0,0.5
