step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,1,B,4
0,1,1.0,4,E,4
0,2,0.0,0,A,3
0,3,0.0,0,A,1
0,4,1.0,0,A,0
0,5,1.0,0,A,0
0,6,1.0,0,A,0
0,7,0.0,1,B,0
0,8,0.0,1,B,4
0,9,0.0,4,E,0
0,10,1.0,2,C,2
0,11,1.0,0,A,0
0,12,0.0,4,E,3
0,13,0.0,2,C,3
0,14,0.0,0,A,3
0,15,0.0,3,D,2
0,16,1.0,1,B,1
0,17,0.0,2,C,3
0,18,0.0,2,C,3
0,19,0.0,2,C,3
0,20,0.0,0,A,4
0,21,1.0,1,B,1
0,22,1.0,2,C,2
0,23,0.0,4,E,0
0,24,1.0,1,B,1
0,25,0.0,0,A,4
0,26,0.0,1,B,2
0,27,0.0,0,A,1
0,28,1.0,2,C,2
0,29,1.0,4,E,4
0,30,0.0,2,C,3
0,31,0.0,1,B,2
0,32,0.0,0,A,3
0,33,0.0,2,C,4
0,34,0.0,4,E,0
0,35,0.0,1,B,0
0,36,0.0,2,C,4
0,37,0.0,2,C,3
0,38,0.0,0,A,2
0,39,1.0,0,A,0
0,40,0.0,0,A,3
0,41,1.0,3,D,3
0,42,0.0,0,A,2
0,43,0.0,2,C,3
0,44,1.0,0,A,0
0,45,0.0,2,C,0
0,46,1.0,4,E,4
0,47,1.0,1,B,1
0,48,0.0,1,B,3
0,49,1.0,2,C,2
0,50,1.0,3,D,3
0,51,1.0,0,A,0
0,52,0.0,4,E,3
0,53,0.0,0,A,1
0,54,0.0,2,C,1
0,55,1.0,3,D,3
0,56,1.0,0,A,0
0,57,1.0,3,D,3
0,58,1.0,1,B,1
0,59,0.0,0,A,4
0,60,1.0,2,C,2
0,61,0.0,1,B,2
0,62,0.0,4,E,2
0,63,0.0,1,B,4
0,64,0.0,3,D,0
0,65,1.0,1,B,1
0,66,0.0,1,B,3
0,67,1.0,1,B,1
0,68,0.0,2,C,4
0,69,0.0,0,A,3
0,70,0.0,0,A,4
0,71,1.0,4,E,4
0,72,0.0,3,D,4
0,73,1.0,3,D,3
0,74,0.0,1,B,3
0,75,0.0,4,E,2
0,76,1.0,2,C,2
0,77,0.0,1,B,0
0,78,0.0,3,D,0
0,79,1.0,2,C,2
0,80,0.0,0,A,4
0,81,0.0,0,A,3
0,82,0.0,2,C,4
0,83,1.0,4,E,4
0,84,0.0,0,A,4
0,85,0.0,1,B,0
0,86,0.0,3,D,0
0,87,0.0,4,E,2
0,88,1.0,1,B,1
0,89,0.0,1,B,2
0,90,0.0,1,B,2
0,91,1.0,0,A,0
0,92,0.0,0,A,3
0,93,0.0,0,A,4
0,94,0.0,0,A,2
0,95,1.0,2,C,2
0,96,0.0,0,A,1
