step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,0,A,3
0,1,1.0,3,D,3
0,2,0.0,1,B,4
0,3,0.0,0,A,2
0,4,1.0,2,C,2
0,5,1.0,1,B,1
0,6,0.0,0,A,4
0,7,1.0,2,C,2
0,8,1.0,3,D,3
0,9,1.0,1,B,1
0,10,0.0,4,E,0
0,11,0.0,2,C,1
0,12,0.0,4,E,1
0,13,1.0,1,B,1
0,14,1.0,1,B,1
0,15,0.0,2,C,1
0,16,0.0,1,B,0
0,17,1.0,4,E,4
0,18,0.0,4,E,3
0,19,0.0,1,B,3
0,20,1.0,1,B,1
0,21,0.0,3,D,1
0,22,1.0,3,D,3
0,23,0.0,0,A,1
0,24,0.0,0,A,3
0,25,0.0,2,C,4
0,26,0.0,0,A,4
0,27,0.0,3,D,0
0,28,1.0,2,C,2
0,29,0.0,0,A,2
0,30,1.0,1,B,1
0,31,0.0,3,D,1
0,32,0.0,2,C,0
0,33,0.0,2,C,3
0,34,0.0,1,B,4
0,35,1.0,2,C,2
0,36,1.0,1,B,1
0,37,1.0,1,B,1
0,38,0.0,2,C,0
0,39,0.0,1,B,4
0,40,1.0,0,A,0
0,41,1.0,4,E,4
0,42,0.0,3,D,4
0,43,1.0,3,D,3
0,44,0.0,3,D,1
0,45,1.0,2,C,2
0,46,0.0,1,B,3
0,47,0.0,0,A,2
0,48,1.0,2,C,2
0,49,1.0,0,A,0
0,50,0.0,0,A,1
0,51,1.0,2,C,2
0,52,0.0,4,E,1
0,53,1.0,2,C,2
0,54,1.0,1,B,1
0,55,0.0,0,A,3
0,56,0.0,1,B,4
0,57,1.0,4,E,4
0,58,1.0,2,C,2
0,59,0.0,0,A,1
0,60,0.0,2,C,3
0,61,0.0,1,B,2
4,0,0.0,0,A,3
4,1,1.0,3,D,3
4,2,0.0,1,B,4
4,3,0.0,3,D,2
4,4,1.0,2,C,2
4,5,1.0,1,B,1
4,6,0.0,0,A,4
4,7,1.0,2,C,2
4,8,1.0,3,D,3
4,9,1.0,1,B,1
4,10,0.0,4,E,0
4,11,0.0,3,D,1
4,12,0.0,4,E,1
4,13,1.0,1,B,1
4,14,0.0,0,A,1
4,15,0.0,2,C,1
4,16,0.0,1,B,0
4,17,1.0,4,E,4
4,18,0.0,4,E,3
4,19,0.0,1,B,3
4,20,1.0,1,B,1
4,21,0.0,3,D,1
4,22,1.0,3,D,3
4,23,0.0,0,A,1
4,24,0.0,0,A,3
4,25,0.0,2,C,4
4,26,0.0,0,A,4
4,27,0.0,3,D,0
4,28,0.0,0,A,2
4,29,0.0,0,A,2
4,30,1.0,1,B,1
4,31,0.0,4,E,1
4,32,0.0,2,C,0
4,33,0.0,2,C,3
4,34,0.0,1,B,4
4,35,1.0,2,C,2
4,36,1.0,1,B,1
4,37,1.0,1,B,1
4,38,0.0,2,C,0
4,39,0.0,1,B,4
4,40,0.0,1,B,0
4,41,1.0,4,E,4
4,42,0.0,3,D,4
4,43,1.0,3,D,3
4,44,0.0,3,D,1
4,45,1.0,2,C,2
4,46,0.0,1,B,3
4,47,0.0,0,A,2
4,48,1.0,2,C,2
4,49,1.0,0,A,0
4,50,0.0,0,A,1
4,51,0.0,4,E,2
4,52,0.0,4,E,1
4,53,1.0,2,C,2
4,54,1.0,1,B,1
4,55,0.0,0,A,3
4,56,1.0,4,E,4
4,57,1.0,4,E,4
4,58,1.0,2,C,2
4,59,0.0,0,A,1
4,60,1.0,3,D,3
4,61,0.0,1,B,2
8,0,0.0,0,A,3
8,1,1.0,3,D,3
8,2,0.0,3,D,4
8,3,0.0,3,D,2
8,4,1.0,2,C,2
8,5,1.0,1,B,1
8,6,0.0,0,A,4
8,7,1.0,2,C,2
8,8,1.0,3,D,3
8,9,0.0,2,C,1
8,10,0.0,4,E,0
8,11,0.0,3,D,1
8,12,0.0,4,E,1
8,13,1.0,1,B,1
8,14,1.0,1,B,1
8,15,0.0,2,C,1
8,16,0.0,1,B,0
8,17,0.0,0,A,4
8,18,0.0,4,E,3
8,19,0.0,1,B,3
8,20,1.0,1,B,1
8,21,0.0,3,D,1
8,22,1.0,3,D,3
8,23,0.0,3,D,1
8,24,0.0,0,A,3
8,25,0.0,2,C,4
8,26,0.0,0,A,4
8,27,0.0,3,D,0
8,28,1.0,2,C,2
8,29,0.0,0,A,2
8,30,1.0,1,B,1
8,31,0.0,4,E,1
8,32,0.0,2,C,0
8,33,0.0,2,C,3
8,34,0.0,1,B,4
8,35,1.0,2,C,2
8,36,1.0,1,B,1
8,37,1.0,1,B,1
8,38,0.0,2,C,0
8,39,0.0,1,B,4
8,40,1.0,0,A,0
8,41,1.0,4,E,4
8,42,0.0,2,C,4
8,43,1.0,3,D,3
8,44,0.0,3,D,1
8,45,1.0,2,C,2
8,46,0.0,1,B,3
8,47,1.0,2,C,2
8,48,1.0,2,C,2
8,49,1.0,0,A,0
8,50,0.0,0,A,1
8,51,1.0,2,C,2
8,52,0.0,4,E,1
8,53,1.0,2,C,2
8,54,1.0,1,B,1
8,55,0.0,0,A,3
8,56,1.0,4,E,4
8,57,1.0,4,E,4
8,58,1.0,2,C,2
8,59,0.0,4,E,1
8,60,0.0,2,C,3
8,61,0.0,1,B,2
12,0,0.0,0,A,3
12,1,1.0,3,D,3
12,2,0.0,3,D,4
12,3,0.0,3,D,2
12,4,1.0,2,C,2
12,5,1.0,1,B,1
12,6,0.0,0,A,4
12,7,1.0,2,C,2
12,8,1.0,3,D,3
12,9,1.0,1,B,1
12,10,0.0,4,E,0
12,11,0.0,2,C,1
12,12,0.0,4,E,1
12,13,0.0,4,E,1
12,14,0.0,0,A,1
12,15,0.0,4,E,1
12,16,0.0,1,B,0
12,17,1.0,4,E,4
12,18,0.0,4,E,3
12,19,0.0,1,B,3
12,20,1.0,1,B,1
12,21,0.0,3,D,1
12,22,1.0,3,D,3
12,23,0.0,3,D,1
12,24,0.0,0,A,3
12,25,0.0,2,C,4
12,26,0.0,0,A,4
12,27,0.0,3,D,0
12,28,1.0,2,C,2
12,29,0.0,0,A,2
12,30,1.0,1,B,1
12,31,1.0,1,B,1
12,32,0.0,2,C,0
12,33,0.0,2,C,3
12,34,0.0,1,B,4
12,35,1.0,2,C,2
12,36,1.0,1,B,1
12,37,1.0,1,B,1
12,38,0.0,4,E,0
12,39,0.0,1,B,4
12,40,1.0,0,A,0
12,41,1.0,4,E,4
12,42,0.0,2,C,4
12,43,1.0,3,D,3
12,44,0.0,3,D,1
12,45,1.0,2,C,2
12,46,0.0,1,B,3
12,47,0.0,0,A,2
12,48,1.0,2,C,2
12,49,1.0,0,A,0
12,50,0.0,2,C,1
12,51,1.0,2,C,2
12,52,0.0,0,A,1
12,53,1.0,2,C,2
12,54,1.0,1,B,1
12,55,0.0,0,A,3
12,56,1.0,4,E,4
12,57,1.0,4,E,4
12,58,0.0,0,A,2
12,59,0.0,4,E,1
12,60,0.0,2,C,3
12,61,0.0,1,B,2
16,0,0.0,0,A,3
16,1,1.0,3,D,3
16,2,0.0,1,B,4
16,3,0.0,3,D,2
16,4,1.0,2,C,2
16,5,1.0,1,B,1
16,6,0.0,0,A,4
16,7,1.0,2,C,2
16,8,1.0,3,D,3
16,9,1.0,1,B,1
16,10,0.0,4,E,0
16,11,0.0,2,C,1
16,12,0.0,4,E,1
16,13,0.0,4,E,1
16,14,1.0,1,B,1
16,15,0.0,4,E,1
16,16,0.0,1,B,0
16,17,1.0,4,E,4
16,18,0.0,4,E,3
16,19,0.0,1,B,3
16,20,1.0,1,B,1
16,21,0.0,3,D,1
16,22,1.0,3,D,3
16,23,0.0,3,D,1
16,24,0.0,0,A,3
16,25,0.0,2,C,4
16,26,0.0,0,A,4
16,27,0.0,3,D,0
16,28,1.0,2,C,2
16,29,1.0,2,C,2
16,30,1.0,1,B,1
16,31,1.0,1,B,1
16,32,0.0,2,C,0
16,33,0.0,2,C,3
16,34,0.0,1,B,4
16,35,1.0,2,C,2
16,36,1.0,1,B,1
16,37,1.0,1,B,1
16,38,0.0,4,E,0
16,39,0.0,1,B,4
16,40,1.0,0,A,0
16,41,1.0,4,E,4
16,42,0.0,2,C,4
16,43,1.0,3,D,3
16,44,0.0,3,D,1
16,45,1.0,2,C,2
16,46,0.0,1,B,3
16,47,0.0,0,A,2
16,48,1.0,2,C,2
16,49,1.0,0,A,0
16,50,0.0,2,C,1
16,51,1.0,2,C,2
16,52,0.0,0,A,1
16,53,1.0,2,C,2
16,54,1.0,1,B,1
16,55,0.0,0,A,3
16,56,1.0,4,E,4
16,57,1.0,4,E,4
16,58,0.0,0,A,2
16,59,0.0,4,E,1
16,60,0.0,2,C,3
16,61,0.0,1,B,2
20,0,0.0,1,B,3
20,1,1.0,3,D,3
20,2,0.0,1,B,4
20,3,0.0,3,D,2
20,4,1.0,2,C,2
20,5,1.0,1,B,1
20,6,0.0,0,A,4
20,7,1.0,2,C,2
20,8,1.0,3,D,3
