step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,0,A,2
0,1,1.0,4,E,4
0,2,0.0,0,A,3
0,3,0.0,0,A,2
0,4,0.0,2,C,3
0,5,0.0,3,D,0
0,6,0.0,3,D,0
0,7,0.0,1,B,3
0,8,0.0,2,C,4
0,9,1.0,0,A,0
0,10,0.0,1,B,2
0,11,0.0,2,C,1
0,12,0.0,2,C,4
0,13,0.0,2,C,4
0,14,1.0,4,E,4
0,15,1.0,0,A,0
0,16,1.0,1,B,1
0,17,0.0,0,A,2
0,18,0.0,0,A,2
0,19,0.0,1,B,0
0,20,1.0,3,D,3
0,21,1.0,0,A,0
0,22,0.0,0,A,3
0,23,0.0,1,B,3
0,24,1.0,3,D,3
0,25,0.0,2,C,4
0,26,0.0,0,A,1
0,27,1.0,2,C,2
0,28,0.0,3,D,1
0,29,0.0,2,C,3
0,30,1.0,3,D,3
0,31,0.0,3,D,1
0,32,0.0,3,D,0
0,33,1.0,1,B,1
0,34,1.0,2,C,2
0,35,1.0,1,B,1
0,36,1.0,3,D,3
0,37,1.0,0,A,0
0,38,0.0,2,C,3
0,39,0.0,4,E,3
0,40,0.0,1,B,0
0,41,1.0,0,A,0
0,42,0.0,0,A,4
0,43,0.0,0,A,3
0,44,1.0,2,C,2
0,45,0.0,0,A,3
0,46,0.0,1,B,0
0,47,1.0,3,D,3
0,48,0.0,0,A,1
0,49,1.0,2,C,2
0,50,1.0,3,D,3
0,51,0.0,0,A,3
0,52,1.0,3,D,3
0,53,0.0,1,B,4
0,54,0.0,0,A,1
0,55,0.0,1,B,4
0,56,0.0,1,B,0
0,57,0.0,0,A,1
0,58,1.0,2,C,2
0,59,1.0,1,B,1
0,60,1.0,0,A,0
